6.054081635436688202e+00,5.694532954138717074e+00,0.000000000000000000e+00
6.770917683385921926e+00,4.634447346385740296e+00,0.000000000000000000e+00
6.849030666591577443e+00,1.192168363379626506e-01,0.000000000000000000e+00
6.680572484996111449e+00,3.372465492004259602e+00,0.000000000000000000e+00
6.322126912947247490e+00,3.638558540063229430e+00,0.000000000000000000e+00
6.699518554000394310e+00,4.286242365195562343e+00,0.000000000000000000e+00
6.263958297898998495e+00,1.144493661692830733e+00,0.000000000000000000e+00
6.148359854698721705e+00,1.165157246169279848e+00,0.000000000000000000e+00
6.465765687640327997e+00,1.875169435420248165e+00,0.000000000000000000e+00
6.442957807005158521e+00,2.367338323153985513e+00,0.000000000000000000e+00
6.004844274634006496e+00,2.799128908715120545e-01,0.000000000000000000e+00
6.492871970379229474e+00,2.319337090450975580e+00,0.000000000000000000e+00
6.068146044333163402e+00,2.622051490075225644e+00,0.000000000000000000e+00
6.399054391249950235e+00,2.103469451554991210e-01,0.000000000000000000e+00
6.565530165387868600e+00,5.416763800063079337e+00,0.000000000000000000e+00
6.330637307305863715e+00,5.394474517170657180e+00,0.000000000000000000e+00
6.763436362837726534e+00,2.321526893542068315e+00,0.000000000000000000e+00
6.135204884470214282e+00,1.816598267503608088e+00,0.000000000000000000e+00
6.616736536063275942e+00,3.258099277029539387e+00,0.000000000000000000e+00
6.795761923677090088e+00,3.247439797801223271e+00,0.000000000000000000e+00
6.931251840540917364e+00,5.177106465867348462e+00,0.000000000000000000e+00
6.973617705710656978e+00,3.016440020432747282e+00,0.000000000000000000e+00
6.612228522177371559e+00,2.374647458338548844e+00,0.000000000000000000e+00
6.127261469281256367e+00,8.705939725112645799e-01,0.000000000000000000e+00
6.956814752709981953e+00,3.489045731450981513e+00,0.000000000000000000e+00
6.384803135031927646e+00,5.189144058986096653e+00,0.000000000000000000e+00
6.511469570154319264e+00,7.940785302292372450e-01,0.000000000000000000e+00
6.252315578809654717e+00,2.498335085304261405e+00,0.000000000000000000e+00
6.673882724793447352e+00,4.975741793437896909e+00,0.000000000000000000e+00
6.736782303876854172e+00,2.499963560539699259e+00,0.000000000000000000e+00
6.978428456427485216e+00,2.532312870715342612e+00,0.000000000000000000e+00
6.132723746920348162e+00,3.135153741702203511e+00,0.000000000000000000e+00
6.248630218781157097e+00,8.484623955588701527e-01,0.000000000000000000e+00
6.413646223164580107e+00,4.609937599223774995e+00,0.000000000000000000e+00
6.285305959022835509e+00,7.723867067650354024e-01,0.000000000000000000e+00
6.097517019515413139e+00,5.316474837450714475e+00,0.000000000000000000e+00
6.891606046273594188e+00,4.253987744119614334e+00,0.000000000000000000e+00
6.634993981568314325e+00,1.815443250563252064e+00,0.000000000000000000e+00
6.385247688440268021e+00,2.931014493100119633e+00,0.000000000000000000e+00
6.622599045764753001e+00,3.474958743351804991e+00,0.000000000000000000e+00
6.428172887091287535e+00,8.835070114851391043e-01,0.000000000000000000e+00
6.987050805044873414e+00,2.774364034193750328e+00,0.000000000000000000e+00
6.127295590680695625e+00,2.326410314484510522e+00,0.000000000000000000e+00
6.333602874741563582e+00,1.459145740011301706e+00,0.000000000000000000e+00
6.699263374810222160e+00,4.707703663832909058e+00,0.000000000000000000e+00
6.721730450372365162e+00,3.859571691158847351e-02,0.000000000000000000e+00
6.180190327742739242e+00,5.975680018682343331e+00,0.000000000000000000e+00
6.966518086652017772e+00,5.925781047557086900e+00,0.000000000000000000e+00
6.705611790543477113e+00,3.800721242458272808e+00,0.000000000000000000e+00
6.055521136828413198e+00,2.628785051583935939e+00,0.000000000000000000e+00
6.328081706320410227e+00,1.305615715585097369e+00,0.000000000000000000e+00
6.544156871464450020e+00,3.923859242290868465e+00,0.000000000000000000e+00
6.816208274542828072e+00,1.154247587862121671e+00,0.000000000000000000e+00
6.409882554901259688e+00,2.767421821603673671e+00,0.000000000000000000e+00
6.354038347846262980e+00,4.974827469904917976e+00,0.000000000000000000e+00
6.040929330829404975e+00,5.749540823311457771e+00,0.000000000000000000e+00
6.539480588891700030e+00,5.357992202129226555e+00,0.000000000000000000e+00
6.444404301518066092e+00,5.848322794111009415e+00,0.000000000000000000e+00
6.860783481125325878e+00,2.126143598083696240e+00,0.000000000000000000e+00
6.891058905723237871e+00,5.027917572503803001e+00,0.000000000000000000e+00
6.058674069866077261e+00,2.633078361420656321e+00,0.000000000000000000e+00
6.399613748639250588e+00,5.461840706491281061e-01,0.000000000000000000e+00
6.201603128969126466e+00,5.690430573299720685e-02,0.000000000000000000e+00
6.582103235851416656e+00,7.993684076882459077e-01,0.000000000000000000e+00
6.450772949932725098e+00,4.790585661672416506e+00,0.000000000000000000e+00
6.981020474304899359e+00,8.089779431765491413e-01,0.000000000000000000e+00
6.141186930817382539e+00,5.351815997985316820e+00,0.000000000000000000e+00
6.755455215590455254e+00,7.186234342669683972e-01,0.000000000000000000e+00
6.156661299894077288e+00,2.972405801391984514e+00,0.000000000000000000e+00
6.063503991356818723e+00,2.030808113005402316e-01,0.000000000000000000e+00
6.766434729805355097e+00,1.844281864983144503e+00,0.000000000000000000e+00
6.868724115087122328e+00,1.276137125220722979e+00,0.000000000000000000e+00
6.219815000711594877e+00,3.106096323143758831e-01,0.000000000000000000e+00
6.937096313161763561e+00,3.245066485866900940e+00,0.000000000000000000e+00
6.094119292190910642e+00,1.090649021939322338e+00,0.000000000000000000e+00
6.648323982339110927e+00,2.083351496211672149e+00,0.000000000000000000e+00
6.208188123162691419e+00,2.079749067262055551e+00,0.000000000000000000e+00
6.968454800799582571e+00,2.180827920591290603e-01,0.000000000000000000e+00
6.159006534629946295e+00,3.792820447709750020e+00,0.000000000000000000e+00
6.042408506720160943e+00,2.480283649456936246e+00,0.000000000000000000e+00
6.331432528913259361e+00,2.374023793550887440e+00,0.000000000000000000e+00
6.320328372218195767e+00,5.083536835879629567e-01,0.000000000000000000e+00
6.778665460738919180e+00,2.521928092477038419e+00,0.000000000000000000e+00
6.662051818411397264e+00,8.796714604378408353e-02,0.000000000000000000e+00
6.174860749580147967e+00,3.632525775851251026e+00,0.000000000000000000e+00
6.122773312137177015e+00,3.586530313505537748e+00,0.000000000000000000e+00
6.430501197891454801e+00,4.330931802725500823e+00,0.000000000000000000e+00
6.308699028697364319e+00,2.954694999453825410e+00,0.000000000000000000e+00
6.876061638613064630e+00,3.136128856350638650e+00,0.000000000000000000e+00
6.425277692457457057e+00,3.859924558520493321e+00,0.000000000000000000e+00
6.369515876266139465e+00,3.981675478010649805e+00,0.000000000000000000e+00
6.941173043720756830e+00,1.239041553952313190e+00,0.000000000000000000e+00
6.931902195839098724e+00,5.541974115742452689e+00,0.000000000000000000e+00
6.981272842227918218e+00,1.616618360736031379e+00,0.000000000000000000e+00
6.311703486017043119e+00,5.849561548483938722e+00,0.000000000000000000e+00
6.680844274417520268e+00,4.632092702805209683e+00,0.000000000000000000e+00
6.090550932522010186e+00,3.658210982346924212e+00,0.000000000000000000e+00
6.184827143955385687e+00,1.667655890334888369e+00,0.000000000000000000e+00
6.714395785957847806e+00,3.197415691435380403e+00,0.000000000000000000e+00
6.137490245979098979e+00,3.727763099209538744e+00,0.000000000000000000e+00
6.830626461656038373e+00,4.638903165558851072e+00,0.000000000000000000e+00
6.483325642991824012e+00,2.156645704237476924e+00,0.000000000000000000e+00
6.499618901715360941e+00,1.991597661246405693e+00,0.000000000000000000e+00
6.527508442571749114e+00,1.818229782618137946e+00,0.000000000000000000e+00
6.788184471800719599e+00,5.396841738809262878e+00,0.000000000000000000e+00
6.943153625173929200e+00,2.740282357839286753e+00,0.000000000000000000e+00
6.140884892690661623e+00,3.435073503608816914e+00,0.000000000000000000e+00
6.299181867159976633e+00,4.266401732878855491e+00,0.000000000000000000e+00
6.010351386553305808e+00,5.761911840970235232e+00,0.000000000000000000e+00
6.121287319184398612e+00,4.483472354293708939e+00,0.000000000000000000e+00
6.819182910272657772e+00,5.539332125281539732e+00,0.000000000000000000e+00
6.449026025485052216e+00,3.602540300637549819e+00,0.000000000000000000e+00
6.709883318827118970e+00,2.097594527217788052e+00,0.000000000000000000e+00
6.924190048372099504e+00,5.309557649251547495e+00,0.000000000000000000e+00
6.791532726577835355e+00,3.273386543602286203e+00,0.000000000000000000e+00
6.956405951695971979e+00,5.482996754148075524e+00,0.000000000000000000e+00
6.334354676102535997e+00,2.020751671806885863e+00,0.000000000000000000e+00
6.089563294841376262e+00,4.104394634548097720e+00,0.000000000000000000e+00
6.552947854050806598e+00,4.434946190217627926e-01,0.000000000000000000e+00
6.300003048810788542e+00,5.591347735332959701e+00,0.000000000000000000e+00
6.444308685831888539e+00,4.642911535770164910e+00,0.000000000000000000e+00
6.659682995725237475e+00,7.667326806959102736e-01,0.000000000000000000e+00
6.847957208711645372e+00,1.637085939851148364e+00,0.000000000000000000e+00
6.449541155002343373e+00,2.194626005281371750e+00,0.000000000000000000e+00
6.845982780141476098e+00,2.479290622780362607e+00,0.000000000000000000e+00
6.747456877752875393e+00,5.257468167847866525e+00,0.000000000000000000e+00
6.589418642442893770e+00,3.564589947773910250e+00,0.000000000000000000e+00
6.193084613763316426e+00,2.506463301722114956e+00,0.000000000000000000e+00
6.353316637146759760e+00,3.337054552782049655e+00,0.000000000000000000e+00
6.475023425041786851e+00,3.508564943932180213e+00,0.000000000000000000e+00
6.100022733568573940e+00,1.685613543792419788e+00,0.000000000000000000e+00
6.574740340029454622e+00,5.181603730506921579e+00,0.000000000000000000e+00
6.563361603253508036e+00,2.166690477342072985e+00,0.000000000000000000e+00
6.947843451251083380e+00,4.362535385144558298e+00,0.000000000000000000e+00
6.120849732094685081e+00,3.248578503025122188e+00,0.000000000000000000e+00
6.729457600315973842e+00,4.572649223427024623e+00,0.000000000000000000e+00
6.377828957249444208e+00,2.339311027928742348e+00,0.000000000000000000e+00
6.703871239401986593e+00,3.940100837171998105e+00,0.000000000000000000e+00
6.606826507426633910e+00,8.670032052467131489e-01,0.000000000000000000e+00
6.860240324285602043e+00,5.587095016275765325e+00,0.000000000000000000e+00
6.110749730091466603e+00,2.882301531837534903e+00,0.000000000000000000e+00
6.000246433375438393e+00,2.566813606897798916e+00,0.000000000000000000e+00
6.854836399360968002e+00,6.546635386632093656e-01,0.000000000000000000e+00
6.055333940752700705e+00,1.773768852791410833e-01,0.000000000000000000e+00
6.853550903165754882e+00,3.760195044306876344e+00,0.000000000000000000e+00
6.356509875553622457e+00,4.704121390313345863e+00,0.000000000000000000e+00
6.286145912341801534e+00,1.885891843145662161e+00,0.000000000000000000e+00
6.522284077964346061e+00,5.008444562867163441e+00,0.000000000000000000e+00
6.842215398402550441e+00,3.431747422017870086e+00,0.000000000000000000e+00
6.130312307731554888e+00,3.892296060026245730e+00,0.000000000000000000e+00
6.363727218774875460e+00,5.442789669705415889e+00,0.000000000000000000e+00
6.787765583307529660e+00,5.426135825996961870e+00,0.000000000000000000e+00
6.543907387302741796e+00,4.627100053969698479e+00,0.000000000000000000e+00
6.754924169166904413e+00,1.189902031915413438e+00,0.000000000000000000e+00
6.855802620511332712e+00,1.467105043503927453e+00,0.000000000000000000e+00
6.069302895817699550e+00,4.913654740001385690e+00,0.000000000000000000e+00
6.324510645385137408e+00,1.873320215958876434e+00,0.000000000000000000e+00
6.072823705336200639e+00,1.280781833696276850e+00,0.000000000000000000e+00
6.206700448371059053e+00,4.224049185219111102e+00,0.000000000000000000e+00
6.189627951045586052e+00,3.425835982644456656e+00,0.000000000000000000e+00
6.220947577817796947e+00,5.004790621189009414e+00,0.000000000000000000e+00
6.792279928364650665e+00,1.341033643322806501e+00,0.000000000000000000e+00
6.897584351541766523e+00,5.988821214612418675e-01,0.000000000000000000e+00
6.700131362290691506e+00,3.258394510513385356e+00,0.000000000000000000e+00
6.925853739995414315e+00,2.797564161409562988e+00,0.000000000000000000e+00
6.032556506485176939e+00,2.481025392933682294e-01,0.000000000000000000e+00
6.246687451664741708e+00,5.723995183107204454e-01,0.000000000000000000e+00
6.015955590589664226e+00,1.740192321500369399e+00,0.000000000000000000e+00
6.763879794507333898e+00,4.254752258270102061e+00,0.000000000000000000e+00
6.966493515997818520e+00,5.692294431728976534e+00,0.000000000000000000e+00
6.810243595743876277e+00,3.187823608556145327e+00,0.000000000000000000e+00
6.014504782763272495e+00,5.378010684916090689e+00,0.000000000000000000e+00
6.563982880688072896e+00,3.040715218190110924e-01,0.000000000000000000e+00
6.126024588783624658e+00,2.674224214876332439e+00,0.000000000000000000e+00
6.147793639861807158e+00,3.932036677696322702e+00,0.000000000000000000e+00
6.127702472644400267e+00,1.281255552027320999e+00,0.000000000000000000e+00
6.804429896523405574e+00,4.426708241550508127e+00,0.000000000000000000e+00
6.149987828024053194e+00,5.033965697226626901e+00,0.000000000000000000e+00
6.782952528606464249e+00,3.592590088951603811e+00,0.000000000000000000e+00
6.523118825006585908e+00,2.889740536777514190e-01,0.000000000000000000e+00
6.649866929177566277e+00,4.649248840605540778e+00,0.000000000000000000e+00
6.507986674614073763e+00,1.327276107054419674e+00,0.000000000000000000e+00
6.371438315905471939e+00,1.190502314921176197e+00,0.000000000000000000e+00
6.387042315491783029e+00,3.036547129752312557e+00,0.000000000000000000e+00
6.623271585464548750e+00,2.628125779714108212e+00,0.000000000000000000e+00
6.473812819231658189e+00,9.444069600833082667e-01,0.000000000000000000e+00
6.165133709148258312e+00,2.139888201751377395e+00,0.000000000000000000e+00
6.639824712089708925e+00,9.830926758998586035e-01,0.000000000000000000e+00
6.752571559080815078e+00,4.074318418523406038e+00,0.000000000000000000e+00
6.987803839347596302e+00,1.894056838517073516e+00,0.000000000000000000e+00
6.626173166458263708e+00,5.530543109254288048e+00,0.000000000000000000e+00
6.907892343132002289e+00,4.929905743927662787e-01,0.000000000000000000e+00
6.681826851261437383e+00,5.330483745617173419e+00,0.000000000000000000e+00
6.038114450483692330e+00,1.981219540605934970e+00,0.000000000000000000e+00
6.444780904368058394e+00,4.587008745072448157e+00,0.000000000000000000e+00
6.075468053222684794e+00,4.539880533284420316e+00,0.000000000000000000e+00
6.888853405292558740e+00,2.982075916956689721e+00,0.000000000000000000e+00
6.134283320845447918e+00,2.221034881465973498e+00,0.000000000000000000e+00
6.960273074207748323e+00,3.952472167830090921e+00,0.000000000000000000e+00
6.595350784004654798e+00,4.606507143052427367e+00,0.000000000000000000e+00
6.330325517970469384e+00,5.189907359912493412e-01,0.000000000000000000e+00
6.518845921210316696e+00,4.900188003305233408e+00,0.000000000000000000e+00
6.517060309660789308e+00,4.077225228719230543e+00,0.000000000000000000e+00
6.286745429895522541e+00,2.901105288826120621e+00,0.000000000000000000e+00
6.609577704075197957e+00,5.541051078346748149e+00,0.000000000000000000e+00
6.381164165368796048e+00,2.165593866363826336e-01,0.000000000000000000e+00
6.648554600087161148e+00,1.980760218163528652e-01,0.000000000000000000e+00
6.820017234715065158e+00,3.418553791694601163e+00,0.000000000000000000e+00
6.117342869317841547e+00,3.988160583593296948e+00,0.000000000000000000e+00
6.689320696268624467e+00,4.370138321305453211e+00,0.000000000000000000e+00
6.979805486482050014e+00,3.553808355662834373e+00,0.000000000000000000e+00
6.985110828263884741e+00,4.509798227144584004e+00,0.000000000000000000e+00
6.193634015015119232e+00,4.646573924609709749e+00,0.000000000000000000e+00
6.446840346580914094e+00,2.322345496356021499e+00,0.000000000000000000e+00
6.446622620963326611e+00,4.178131253507777032e+00,0.000000000000000000e+00
6.070267046689578727e+00,2.046414386777971384e+00,0.000000000000000000e+00
6.450589236657553904e+00,4.754032258275985967e+00,0.000000000000000000e+00
6.809417264236632406e+00,1.552619967294902370e+00,0.000000000000000000e+00
6.253945456603192454e+00,1.005662421658150230e+00,0.000000000000000000e+00
6.659058429866262507e+00,4.274684705859129075e+00,0.000000000000000000e+00
6.740206265699866250e+00,2.733648986849692708e-01,0.000000000000000000e+00
6.155290893924399320e+00,4.177089487095511089e+00,0.000000000000000000e+00
6.594846980724199170e+00,4.353170719539458666e+00,0.000000000000000000e+00
6.769651222282720759e+00,5.615435411289475987e+00,0.000000000000000000e+00
6.887964273112752167e+00,3.524416753675169822e+00,0.000000000000000000e+00
6.010142673536197577e+00,5.829035936095637638e+00,0.000000000000000000e+00
6.978119040097812587e+00,1.546122406556086126e+00,0.000000000000000000e+00
6.252814748402276912e+00,5.039762973568929105e+00,0.000000000000000000e+00
6.637658264312029210e+00,3.846360321938006699e+00,0.000000000000000000e+00
6.582180562448604277e+00,3.877764169141185491e+00,0.000000000000000000e+00
6.203339481469452465e+00,2.936886702434606811e-01,0.000000000000000000e+00
